,overall,human-human,gpt3-gpt3,human-gpt3,fnames,chatgpt-chatgpt,human-chatgpt
4919,0.0005328833439436475,5.8518143410816796e-05,0.00021411126269838606,8.971237480807108e-05,"pos_tag_distr__, WRB NN",0.003429642474151663,0.0018486940514568177
4920,0.00022021529274097822,0.0022073460104441197,0.00045807584214358095,0.0007386093054577703,"pos_tag_distr__, WRB NNP",0.0029673293810138605,0.0052291967940012165
4921,0.00019109213626627492,0.005061784205887613,0.0007449954023357857,0.00244316454401322,"pos_tag_distr__, WRB PRP",0.002636050092947283,0.000456950514401797
4922,8.013960625283499e-07,0.00027558808439066753,0.0006822652569894161,0.00040498479179864363,"pos_tag_distr__, WRB VBD",0.00042824983224849653,0.00033579002982534714
4923,2.8840116735760274e-05,0.00034789161599050185,0.0024508427801603087,0.00032154518930607024,"pos_tag_distr__, WRB VBP",0.0016246752632517695,0.0004904416795914855
4924,0.0012444591666595879,0.007187910984635242,0.017272714807493927,0.007322888301850246,pos_tag_distr__.,0.011922771434243145,0.00803824889021312
4925,1.621732464756415e-05,0.0002112614951623681,0.0011006734901394626,0.0007844431867064861,pos_tag_distr__. '',0.0009212484854500937,0.0007254688082136639
4926,3.1892359228697397e-06,9.443856174484187e-06,0.000264735435773424,0.00016671793810598318,pos_tag_distr__. '' DT,0.0003181771363078739,0.0002479093144337108
4927,0.00035847440969849004,0.0009357519456855242,0.005060238453940208,0.0032958680918935158,pos_tag_distr__. '' IN,0.0033898044428533913,0.0023339560707352747
4928,1.5595669104841915e-05,0.00013744225322983333,0.0009597690266391641,0.0006282417134339077,pos_tag_distr__. '' JJ,0.0006733620530679313,0.0005220018059394162
4929,3.608196415402518e-05,0.00011673298425134332,0.0007767228883450029,0.00018216193538714854,pos_tag_distr__. '' NN,0.0005917721452047561,0.00046545688432716894
4930,8.350630948120527e-05,0.0027118621541524657,0.007167496380391101,0.007148458450042076,pos_tag_distr__. '' NNP,0.003169079551831362,0.005722184093032751
4931,5.512930272757485e-05,0.00036530111451332623,0.0009863612483263747,0.000869231346917125,pos_tag_distr__. '' PRP,0.00011686232471263968,0.00016066915093868497
4932,8.72983817788565e-05,0.00015416450605551283,0.002167211595118552,0.0008417682680224743,pos_tag_distr__. '' RB,0.0011359478048520904,0.0014337863466057108
4933,6.954135423231762e-05,0.0004317248012334859,0.0021491644235265015,0.0009978550879808767,pos_tag_distr__. '' VBZ,0.0018834042247803237,0.0006621600575226345
4934,0.00014259638806567623,0.0013035885542746707,0.002004838727231386,0.0015466387943946361,pos_tag_distr__. (,0.0020048387272313816,0.0018490829992313844
4935,5.6791871180605905e-05,0.0006041986883030476,0.0008958381803041336,0.0006455816375384692,pos_tag_distr__. ),0.0008557495805716527,0.0006385906496387268
4936,0.0002286923609415533,0.0018454409611097877,0.003012727286224034,0.002286542397769528,pos_tag_distr__. .,0.00288726472314187,0.002398873223769821
4937,7.738199607624747e-05,7.617412677975618e-06,0.0007399515998386487,0.00034752599859605513,pos_tag_distr__. . IN,0.000759799092041251,0.00039049821350703185
4938,1.3823241738788517e-05,0.0004367303151425841,0.0022488235101571713,0.0012255870659984734,pos_tag_distr__. . JJ,0.0022488235101571674,0.0020885925554783285
4939,0.00028739178545618416,0.004808369592887555,0.007312664156705678,0.005612503099152781,pos_tag_distr__. . NN,0.006534309840369256,0.004083608774412773
4940,0.00025659288893585406,0.0021030578668431083,0.0024835002608230923,0.0025290401161765803,pos_tag_distr__. . PRP,0.002356632108594259,0.002529040116176582
4941,5.302094672396796e-05,0.002334029767435356,0.003050841024401069,0.0026274962321153686,pos_tag_distr__. :,0.0029748697706506923,0.0027676027386311594
4942,0.0006232440614356252,0.0016046156538302096,0.008635835797807724,0.0030459969136844445,pos_tag_distr__. CC,0.0006305631592168453,0.011782279124421579
4943,7.589253943832962e-06,4.740219972134666e-05,8.785326548098584e-05,6.338675831846819e-05,"pos_tag_distr__. CC ,",4.023350425736922e-05,4.62559422248855e-05
4944,0.00012743834331247465,0.003705119106843502,0.004446233174715013,0.003968232812876798,pos_tag_distr__. CC :,0.0010138708875074957,0.0030440794438044826
4945,0.000791217155231804,0.0008110985562183843,0.0029547442026075007,0.001595554035242631,pos_tag_distr__. CC CD,0.00041268800121492777,0.00043378601520740453
4946,0.0002516550968256917,0.006014775888899982,0.011680363817795815,0.007530099136788665,pos_tag_distr__. CC DT,0.0036832791616476525,0.0003976797359713431
4947,9.249516688203377e-06,0.0013503255117571775,0.0022098854433567267,0.0017296488861859684,pos_tag_distr__. CC EX,0.0006793699047751926,0.0008239645858284005
4948,0.00020273819212166897,0.004017910073419373,0.017479448322130664,0.008171738195179188,pos_tag_distr__. CC IN,0.027387543920862106,0.05763431039736069
4949,0.00015291313548326867,0.0003033426250843091,0.010476986808064222,0.003809238266216094,pos_tag_distr__. CC JJ,0.006059892107869501,0.00013210287428796054
4950,2.6967908666148636e-05,0.000605349602332449,0.0021169841530792838,0.0006242822057465696,pos_tag_distr__. CC MD,0.0007938728228892309,0.0006221986092232664
4951,2.2483750450865815e-05,0.0006975988819776825,0.0033097467883885096,0.0013439341717171956,pos_tag_distr__. CC NN,0.0016581506676419829,0.00026740681603330574
4952,1.55549941145259e-06,0.00037986852557487795,0.000592090013787591,0.0008625809705331947,pos_tag_distr__. CC NNP,0.00035560605729059047,0.0005770485645980529
4953,0.000799851168864203,0.009188210116366424,0.007015869954220061,0.00542056148434328,pos_tag_distr__. CC PRP,0.0011131914384541015,0.0043496189338161914
4954,3.663174417600641e-05,0.0008992223724834,0.0039396045847019156,0.0010934979111581987,pos_tag_distr__. CC PRP$,0.0003056390505794013,0.003087727220996666
4955,0.00026276427967941425,0.0012067728719800696,0.003336771157160388,0.0013011381703521006,pos_tag_distr__. CC RB,0.006634732831076957,0.008282388803652082
4956,4.495004185644654e-05,0.0013593203527318479,0.014078629248898869,0.009493629855520004,pos_tag_distr__. CC VB,0.0076322909995399915,0.002271528221809738
4957,1.7199648752806483e-05,0.0003974499505595373,0.0012482899719932189,0.0009359019400225257,pos_tag_distr__. CC VBD,0.0007999989490732787,0.0005347573276640145
4958,0.000601579501120715,0.0044097799120479,0.010251209054262208,0.006808599259674235,pos_tag_distr__. CC VBG,0.005598770488733626,0.004461850073720825
4959,0.00020570706504259283,0.004870334281452685,0.009547479303886573,0.0008855097498765642,pos_tag_distr__. CC VBP,0.0014871526259317058,0.002793003040270674
4960,2.558008951675591e-07,0.00010308393521086885,0.0001672147991767015,0.00014624241196179233,pos_tag_distr__. CC WP,0.00025881838692690947,0.00010228452163046567
4961,1.1879485805071643e-06,0.001446674037200573,0.0028224851717162697,0.0022801003988700773,pos_tag_distr__. CC WRB,0.002665365898596741,0.0020038605852060196
4962,0.0005178099534369185,0.000485662785463341,0.0059929466756760185,0.003256798121547182,pos_tag_distr__. CD,0.001886122238619642,0.001048123460639357
4963,0.00015961680543924187,0.0011251717898445239,0.005413035669104287,0.001291617879143534,pos_tag_distr__. CD IN,0.002531703906240555,0.0015502226795332033
4964,3.675400572362538e-07,1.1629701042706599e-05,3.654902297150761e-05,1.043138075078836e-05,pos_tag_distr__. CD NN,0.0004284171532050151,0.00046302443440195774
4965,0.0003290814492195943,3.479088082913049e-05,0.0012572602030306707,0.0009187618838054745,pos_tag_distr__. CD NNP,0.00034805537509945876,0.001117848043635479
4966,8.388523045273387e-05,0.0014274741235429547,0.004377264616052575,0.0030312166502117796,pos_tag_distr__. CD NNS,0.0036965775206627247,0.002547952974136084
4967,0.0004593438647276657,0.00026260238508792695,0.0005504814624358614,0.0019588691887804386,pos_tag_distr__. DT,0.00127498300644566,0.002026864224834964
4968,0.00012144183826608567,0.00044172889672289826,0.005535860243980885,0.006358447619805437,pos_tag_distr__. DT CD,0.000739660022435412,0.0005715699496337876
4969,0.00026536129778910987,0.0003006272419400419,0.007795175630031648,0.0017153242687263863,pos_tag_distr__. DT IN,0.005047364218579871,0.0030874397207681166
4970,4.9091263180271035e-05,0.0018455944456963098,0.000785779108678748,0.0008669041587757269,pos_tag_distr__. DT JJ,0.004362449255711209,0.0023718759806271926
4971,2.5276451446637404e-05,0.0010358672681438908,0.00216655814142467,0.0015674739526089095,pos_tag_distr__. DT MD,0.001310572414295206,0.002109894899286115
4972,0.0001055937400456719,0.0005201469722673118,0.00028110834349987255,0.0012556975945677094,pos_tag_distr__. DT NN,0.000590826040875338,0.0005969142339049917
4973,0.0004062556989373743,0.0031555578776994364,0.01021135244960454,0.004867821119947545,pos_tag_distr__. DT NNP,0.013145509353500203,0.0032657843271467423
4974,0.0005596665981379156,0.0012692879585700654,0.005468686181676689,0.00261076727465349,pos_tag_distr__. DT NNS,0.002024109864974192,0.0018550503475200833
4975,2.6798636709328253e-07,3.173349247557267e-05,2.0956665212524652e-05,5.765618463932068e-06,pos_tag_distr__. DT PRP,7.099286297024297e-05,4.0477876733096955e-05
4976,0.00026782848804813577,0.0006797305766069569,0.0023169810818047735,0.0013567897301370803,pos_tag_distr__. DT RB,0.0021106507136821303,0.0011099527204480777
4977,0.0001494956551270283,0.0015055408515461711,0.005710768195954324,0.0015884303754732528,pos_tag_distr__. DT VBD,0.001145364363072978,0.00010760048536252562
4978,0.00019324165535132583,0.009398816659709314,0.008977118588899501,0.001511152032237927,pos_tag_distr__. DT VBG,0.008096443081633294,0.0016560438506876111
4979,0.0010287570467014478,0.0028530844799193405,0.024259932056455314,0.0017615011319626654,pos_tag_distr__. DT VBZ,0.015841537274242545,0.0035140826796932517
4980,9.615187470396515e-05,0.0020919269046841783,0.004463163265589838,0.0019740940966062287,pos_tag_distr__. EX,0.0012215807742628779,0.0022596940084318733
4981,4.101524512907203e-05,0.00011233695174981672,0.0019720963166001116,0.0008795314404793047,pos_tag_distr__. EX JJ,0.00197209631660011,0.0006765743585264369
4982,0.0006365081821782066,0.007828291015925543,0.012400252064377811,0.007338735786255638,pos_tag_distr__. EX VBD,0.0006960373420996481,0.005392845338680493
4983,0.0008666228835650732,0.002955424805352269,0.00800919044683148,0.006302079602499577,pos_tag_distr__. EX VBZ,0.0061110003872876005,0.002651690267517468
4984,4.931297102474131e-05,0.000371906782332248,0.0009144651291576065,0.00013490835873114208,pos_tag_distr__. FW,0.00024401816849451327,8.402681424212182e-05
4985,4.646993674123778e-05,0.00032209818819602787,0.0014070552273057146,0.0007661274394059359,pos_tag_distr__. FW NNP,0.0004324174404248137,0.00047886118961111313
4986,0.0003102279419495901,0.007819683975354487,0.0012855843509754564,0.012111187914124289,pos_tag_distr__. IN,0.0060893900653854185,0.03952502115483677
4987,2.8311453925399605e-05,0.0007505847176828773,0.0011341118289163888,0.001009732876495814,"pos_tag_distr__. IN ,",0.0002272908862266301,0.00042883396783040907
4988,0.0006753697481747635,0.0024603222007857084,0.002511995351912059,0.0031974543261573877,pos_tag_distr__. IN CD,0.0031273758636738524,0.003566683756432633
4989,6.42433818621177e-05,0.0009436429483322819,0.0007444525605645655,0.00022007307662877686,pos_tag_distr__. IN DT,0.0015873150087224574,0.0028319461626379063
4990,8.920791970792932e-05,0.0007017378953472136,0.0027294376584118805,0.0013496838139415157,pos_tag_distr__. IN IN,0.0011676675996015375,0.00015895754171052552
4991,0.00037791314065886326,0.0007944517679355984,0.0005259259608197841,0.00038709796505901386,pos_tag_distr__. IN JJ,0.0023830333012368706,0.0006626294986448071
4992,4.2577569911911665e-05,0.0005385339681658812,0.0010740604241159294,0.0006600957168990951,pos_tag_distr__. IN JJS,0.0009896569025075557,0.000435449711248152
4993,4.398220042491361e-05,0.0018694199425889006,0.0007318128902382149,0.0005000500426347727,pos_tag_distr__. IN NN,0.0007861804428715577,0.001001118698616748
4994,0.00015341978697422224,0.0008860519815543525,0.0027140368674751256,0.003082999546801681,pos_tag_distr__. IN NNP,0.0012092213003962377,0.000859451101574166
4995,1.1706651161869206e-05,0.00012146739921131595,0.0004502478537232467,0.000133451130717437,pos_tag_distr__. IN NNS,0.00041655121794646776,8.500786679004166e-05
4996,0.0001930640361053805,0.0023296084562885334,0.002731269522264706,0.009383770610149684,pos_tag_distr__. IN PRP,0.006696968953882121,0.01780918207971516
4997,0.00019535867278539117,0.00018322930732007973,0.0009081332809335669,0.00011511366409952645,pos_tag_distr__. IN PRP$,0.0018341411961562085,0.00016377824322149324
4998,6.015302277777042e-05,0.000369688554981474,6.626565661903984e-05,2.2637089893165496e-05,pos_tag_distr__. IN RB,0.0005386417369137788,0.0003244770073791442
4999,0.00014968278181276803,0.005802042946907343,0.002718889223516677,0.0002203858254066299,pos_tag_distr__. IN VBG,0.003963549730728524,0.002898336771373014
5000,0.00020449937136258605,0.0010108320268173059,0.0005660970040184042,0.005848548700077533,pos_tag_distr__. IN WP,0.013989857861362464,0.006650983794600562
5001,0.00017235597790224398,0.0021775776748611036,0.015857320936504205,0.013406432457863967,pos_tag_distr__. JJ,0.004944002861427706,0.003625203407641926
5002,8.967974958149867e-05,0.0008029394053254581,0.0011813268586329492,0.0014758033890865942,"pos_tag_distr__. JJ ,",0.0007571172963441658,0.0007330411023169142
5003,0.0005200254019197924,0.007754752005973706,0.007195473233680061,0.0004303417939295976,pos_tag_distr__. JJ DT,0.00563340375753673,0.002388905719482814
5004,0.0005105327298959726,0.001172537596735699,0.01605521739839477,0.0004586106525221903,pos_tag_distr__. JJ IN,0.013609896005210084,0.00047759384392524946
5005,0.0002992831077970263,0.0014576593721667746,0.006442252563847933,0.0019351192947223163,pos_tag_distr__. JJ JJ,0.005441607915955955,0.0016103134077363806
5006,0.0010687659096048614,0.0002365090428441218,0.027788243746110743,0.01361005703022868,pos_tag_distr__. JJ NN,0.02114248574070066,0.0053391591067293185
5007,1.6672788687095283e-05,0.00033857894172985607,0.0021902817930292136,0.0002140670416573552,pos_tag_distr__. JJ NNP,0.00021379946789376795,0.0005449288032549328
5008,0.00021370387558184852,0.001271019750462585,0.0047498646776128,0.002754369999361399,pos_tag_distr__. JJ NNPS,0.0005691502044830174,0.0035553344261860993
5009,4.6894816322923485e-05,0.001450932475909806,0.006205358844192478,0.0018728824353842226,pos_tag_distr__. JJ NNS,0.0005421285787985366,0.0013835685782339648
5010,9.75727313596958e-05,0.0027723123318842877,0.0002333078429672982,0.0030600404356251067,pos_tag_distr__. JJ PRP,0.0009025701505703428,0.00010883422594201488
5011,0.0002148475428358624,0.0013811659951873292,0.0037741236772216593,0.0017571096107486573,pos_tag_distr__. JJ RB,0.004047041776934253,0.00026788870578240586
5012,3.58961754118059e-05,0.006183844018000001,0.0022169749787636114,0.0012429336748240381,pos_tag_distr__. JJ UH,0.002564882776397242,0.0010502843795633925
5013,0.00039057378279188824,0.0112669652975623,0.005533863259615467,0.003443430789121577,pos_tag_distr__. JJ VBD,0.011427276570019226,0.009097587905416349
5014,0.00012812791852830953,0.0004027343139503394,0.0028586702157462982,0.0010846029890990974,pos_tag_distr__. JJ VBG,0.0015485915469413702,0.0002483660926631814
5015,0.00012865218748990523,0.0006015396095506283,0.0034589393808932938,0.0019792240867586284,pos_tag_distr__. JJ VBZ,0.0023385829638803775,0.0023670327587607476
5016,0.00011685277268802654,0.003025876907568764,0.005938070933275829,0.00020746742091339528,pos_tag_distr__. JJ WRB,0.0010196485062143083,0.0009058427915563588
5017,0.0001797286700462099,0.0003528837980512635,0.0015622195063265789,0.0010531892938839581,pos_tag_distr__. JJR,0.0009563384477377276,0.0005081735481251166
5018,3.57168484588393e-06,0.0005906314915860069,0.002156532360893237,0.001108590000614486,pos_tag_distr__. JJS,0.001896747627825905,0.00037759294350682426
5019,0.00018434664553188888,0.0003736338923298201,0.0017514566452504383,0.0005793506019618829,pos_tag_distr__. MD,0.0004007716915685839,0.0002366336285075457
5020,0.00011446551004596519,0.003203006924187852,0.005710639890298468,0.001556359372686863,pos_tag_distr__. MD PRP,0.002954408475223502,0.0018168164681002434
5021,0.0007900874398174188,0.0026527658574676096,0.008553799822898615,0.004247077431566506,pos_tag_distr__. MD RB,0.004959812155244619,0.005028910232009194
5022,0.0011914050675213268,0.004052939472881463,0.022400199550814636,0.017256535324500406,pos_tag_distr__. NN,0.01633815195766134,0.012121335249888836
5023,6.774705203991907e-05,7.760935647335341e-05,0.00012589727173402634,9.861235672574405e-05,"pos_tag_distr__. NN ,",8.949767152450258e-05,8.307246915483355e-05
5024,0.00047444621208011004,0.003443241481791781,0.008705414491530955,0.00609215289779045,pos_tag_distr__. NN .,0.00884209786775558,0.006250495222706222
5025,0.00017472214228780614,0.005272625421022796,0.008718003228987714,0.005956093678881858,pos_tag_distr__. NN :,0.00843839932026101,0.00639863494936092
5026,5.983819116695708e-05,0.00020750052357269575,0.001108517330214874,0.00025951753659113265,pos_tag_distr__. NN CC,0.002683764859672458,0.003203784915773804
5027,0.0021764742376359143,0.0009646787184426766,0.01586832707360301,0.0031435528654718964,pos_tag_distr__. NN CD,0.015103997648046659,0.003850745065644083
5028,0.00022067399873022337,0.00013892243163893568,0.0020423441119149133,0.000611155795146541,pos_tag_distr__. NN DT,0.0001207518997471598,0.0006024771009317693
5029,1.765051918296874e-05,2.9078247335516616e-05,0.0021153326142419127,0.0006617726341448375,pos_tag_distr__. NN EX,6.0253665100401566e-05,0.0016652364739695195
5030,0.0004062527524167026,0.00020747036849348184,0.010537455699637984,0.0076094435129543765,pos_tag_distr__. NN IN,0.004967300116864969,0.00036780867234646595
5031,0.00035569398554464256,0.008620555058145234,0.018154364798645267,0.0007854205533766012,pos_tag_distr__. NN JJ,0.02001698623570793,0.009206448420688516
5032,0.00038330604642643673,0.004795541641267099,0.007867473261617035,0.0012110314289429161,pos_tag_distr__. NN MD,0.002222763006858598,5.087801509735386e-05
5033,0.00028020267103916007,0.00047050250555077586,0.015466944897323844,5.075463906884875e-05,pos_tag_distr__. NN NN,0.012288841598047114,0.0005337079265910258
5034,1.3518611399959601e-05,0.0009724979568051386,0.006616661097203687,0.0008290568270290665,pos_tag_distr__. NN NNP,0.004123629756210333,0.0035513391789957116
5035,5.35303844716119e-05,1.1830087922156694e-05,0.001258957339843084,0.0007209109053250405,pos_tag_distr__. NN PRP,0.0006633422259045408,0.0006915780927968261
5036,0.0004480444484525444,0.003785930073050711,0.004149305563836571,0.002468336201378669,pos_tag_distr__. NN RB,0.0008207334020608274,0.004293465962164238
5037,0.0002750116980654664,0.0005234355880655664,0.004781487022771177,0.0037696537251725153,pos_tag_distr__. NN TO,0.001079439512061827,0.001109951288459704
5038,2.228891077506689e-06,0.0009733558346982364,0.0003656945777760044,0.001056859330597212,pos_tag_distr__. NN UH,0.0006340854777284655,0.0020162503411880433
5039,2.152940079716138e-05,0.00038238372428074614,0.0009950308142627875,0.0009519381492236455,pos_tag_distr__. NN VBD,0.0011625580319946898,0.0014714095387337626
5040,0.0006057051755431316,0.0017877046014538919,0.00432916614159896,0.0027394063618422057,pos_tag_distr__. NN VBG,0.003957157695584189,0.0027160938825042872
5041,2.1448732909387882e-05,0.0002760324386347965,0.0012253263296489925,0.0009158173715622417,pos_tag_distr__. NN VBP,0.0007041031184903806,0.000982879108207082
5042,0.0002437126043239739,9.148260293673391e-06,0.002188193217890969,0.000204487386292975,pos_tag_distr__. NN VBZ,0.0009078313451616468,6.0350727184831946e-05
5043,7.786252674865732e-06,4.3391223187554374e-05,1.9840468236111996e-05,2.464243494954876e-05,pos_tag_distr__. NN WDT,3.566684080984627e-05,6.67467100248676e-06
5044,1.832811419207678e-05,0.00012901067124157042,0.002099578500295311,0.0018608626715578343,pos_tag_distr__. NN WP,0.002374128085507107,0.0007510980357695256
5045,0.0001647830756631716,0.00018693404579252264,0.007391535134972862,0.001605254573256375,pos_tag_distr__. NN WRB,0.00220852480561517,0.0012785700121365864
5046,0.0005836793858313964,0.003480242543536279,0.004102069143642675,0.010383190327229423,pos_tag_distr__. NNP,0.0021594891312943483,0.011162271758978881
5047,1.2901726411724388e-05,0.00039832769950761245,0.0008009255465034781,0.0003993059652906339,"pos_tag_distr__. NNP ,",0.0005349015088111038,0.0005316892767774674
5048,0.0014162811965487796,0.002590858740768166,0.013642146871614181,0.007789648746108396,pos_tag_distr__. NNP .,0.01142836837213825,0.007589139249109106
5049,3.6398731999747796e-05,0.000506787704772576,0.0007819192315003874,0.0006155369997235813,pos_tag_distr__. NNP :,0.0006802239943044778,0.000575966484604962
5050,0.00014372912541929536,0.003399191484257461,0.008119903567120704,4.183173561824643e-05,pos_tag_distr__. NNP CC,0.007816985599688641,0.001486857350482076
5051,0.00016608679626612587,0.0015752467481384249,0.00039328683313205707,0.002113914221550583,pos_tag_distr__. NNP DT,0.001547548758929265,0.0006703781204691301
5052,5.035430668555709e-05,0.0005723519658562999,0.005038147851667178,0.004200141925997839,pos_tag_distr__. NNP IN,0.00035859068163423565,0.0009990857857941886
5053,0.00011139576409151559,0.0006025318039270985,0.001154479401291827,0.0004469779020255436,pos_tag_distr__. NNP JJ,0.0007778106845136476,0.0008391477186681741
5054,0.0005978301988252813,0.004462008122776077,0.01241496488572785,0.006280391548461397,pos_tag_distr__. NNP MD,0.002383884865450251,0.002971737421373723
5055,1.556350483007849e-05,0.0005836861385984848,0.0008104319519807607,0.0008084693389757832,pos_tag_distr__. NNP NN,0.0023313399455271466,0.0011487913433593502
5056,5.059780465165391e-06,0.0002488981341650566,0.00044211504598097806,3.025196146474147e-05,pos_tag_distr__. NNP NNP,0.00044889107554081377,0.00025192675557254434
5057,0.00017818729196922582,0.0008404282868589891,0.0014494266307752287,0.0006266128837553605,pos_tag_distr__. NNP NNS,0.004288900656814463,0.0016278861071972323
5058,0.00011648248143645608,0.0014051239856297415,0.005548199311217652,0.0010147033559893266,pos_tag_distr__. NNP PRP,0.0030508541280334423,0.0035695892244106083
5059,0.00013175458419556482,0.0014347512302780253,0.01186254457858799,0.024746175316073427,pos_tag_distr__. NNP RB,0.0006474630985979995,0.007167479867523044
5060,0.00016383534103709045,0.00138014085390645,0.00419230360996918,0.0038128973068069336,pos_tag_distr__. NNP TO,0.003059020465076034,0.0037166088591723003
5061,0.00014962317640179686,0.0016715189598342322,0.00021516726385146034,9.773334726146396e-05,pos_tag_distr__. NNP VB,0.003893756753189722,0.00038683945157697307
5062,7.966835195594514e-05,0.0009637958936224612,5.3482147840873584e-05,0.0008214583216178712,pos_tag_distr__. NNP VBD,0.00014242758763447104,0.0020027427079387546
5063,0.00011869641360484593,5.083640336904556e-05,0.0016918776983255405,0.00020734031243070298,pos_tag_distr__. NNP VBG,0.0040629555719826895,0.0015042623135339227
5064,0.00012109201174496813,8.261030098530465e-06,0.0026946747651578054,0.00029033350559822164,pos_tag_distr__. NNP VBP,0.0061816274359226715,0.004331522970271259
5065,6.930091869372079e-05,0.002714665622831563,0.002296244150422387,0.0031237729964782297,pos_tag_distr__. NNP VBZ,0.0011964217447797655,0.0030084922673326575
5066,0.0002449526482608837,0.0026830745753096794,0.0027223676575554114,0.0017329951175749773,pos_tag_distr__. NNS,0.0009764158614294539,0.0011822182989338402
5067,0.00010224066972375185,6.679976690993315e-05,0.0015135731509039337,0.0008718743261213904,pos_tag_distr__. NNS CC,0.00458199822804523,0.0024852987949849927
5068,9.450521478118445e-05,0.0009477208316438391,0.0035276000277609677,0.0013799054162143012,pos_tag_distr__. NNS IN,0.002017750775693617,0.0009392263923224419
5069,0.00033571069906737313,0.0015031703076320907,0.001864606871753055,0.00024210229715844773,pos_tag_distr__. NNS RB,0.0004525042571305071,0.0020273153145359234
5070,0.00013121298972875136,0.0016481907936967744,0.0031092352506304874,0.0026067110624896257,pos_tag_distr__. NNS VBD,0.006563332670028499,0.005730671053996106
5071,0.00027279450372856665,0.0008308460618647758,0.0030985463014886077,0.0007945511923547362,pos_tag_distr__. NNS VBP,0.0010811593121083996,2.7970082934186125e-05
5072,0.0003646530413841626,0.001711192767757351,0.0034615886133627666,0.0025325301446387327,pos_tag_distr__. PDT,0.0028972601995318555,0.0024061408559593743
5073,0.0008281323819546943,0.008704719671915415,0.011551072795945633,0.011858617142852005,pos_tag_distr__. PDT DT,0.00785847766190182,0.008407596346098738
5074,0.00010714723665877653,0.0019041089151185383,0.002428295020973403,0.0005549769838943079,pos_tag_distr__. PRP,0.002481219768265101,0.0015384042640039623
5075,0.0003210320921056223,0.0034476532684985977,0.007886466443528965,0.0010586105988924963,pos_tag_distr__. PRP CC,0.0013901330453098763,0.006015883790867129
5076,0.0013693569692938728,0.0028040538352256906,0.053533653555165546,0.050075221591864325,pos_tag_distr__. PRP DT,0.028097815178512616,0.02123163489779425
5077,7.884906387518745e-05,0.006068758596549993,0.010077013529953879,0.005846725531478343,pos_tag_distr__. PRP JJ,0.004966741556379045,0.0036404303287222717
5078,0.00028061997698712224,0.00433117280496753,0.004910812535275233,0.0036668842133824047,pos_tag_distr__. PRP MD,0.003244320141902327,0.0012662190931729035
5079,0.00038214348365092307,0.0006588405402872716,0.0020342192562897493,0.0018323523914203475,pos_tag_distr__. PRP NN,0.0001602400350102313,0.0010073970735188272
5080,0.00046648594713626475,0.0036122780476040006,0.009482356821014922,0.017585604894875297,pos_tag_distr__. PRP RB,0.007219176359397988,0.009246993499130605
5081,0.00016311363390116685,0.00528675010769659,0.005946969836823041,0.0018990883140663302,pos_tag_distr__. PRP VBD,0.0037835462151773673,0.0021842448163901305
5082,0.00010313861075992235,0.0018198665474793388,0.0022542382108639595,0.0008286457605356503,pos_tag_distr__. PRP VBN,8.849172144322346e-05,0.001700563493262717
5083,0.00019405699295400644,0.0027449386269431343,0.00589755577591404,0.0007153870709958931,pos_tag_distr__. PRP VBP,0.0034384927807349984,0.0024524653273098503
5084,5.784899613677987e-05,0.0010219002148707079,0.0011688970506550764,0.0005016416748128205,pos_tag_distr__. PRP VBZ,0.0009776761848052115,0.0007344108071726465
5085,0.00010224989976279934,0.0010836046294910827,0.005463331700358516,0.0002655050834467756,pos_tag_distr__. PRP$,0.003499891891667574,0.0032338320986384766
5086,9.973898996673035e-05,0.0003063988544459653,0.0053684433967652765,8.96322384671203e-05,pos_tag_distr__. PRP$ JJ,0.0039150567905596,0.003943060710627451
5087,0.00012695713790399364,0.0037913493708933376,0.013406880657920147,0.0038554333454806407,pos_tag_distr__. PRP$ NN,0.00228572803259577,0.0012630366221946514
5088,0.00016301210698027897,0.0006261328927048906,0.003370847747831544,0.0010748929340199083,pos_tag_distr__. PRP$ NNS,0.002829418024663101,0.003884034017695092
5089,0.00022322753587375007,0.002594973920893892,0.006051899521579525,0.001977068289952599,pos_tag_distr__. RB,0.004086520997136342,0.002552159436643551
5090,0.0006498595116891943,0.01153197849190775,0.000779058725108202,0.004713775936642373,"pos_tag_distr__. RB ,",0.023212867170511214,0.043051400886459514
5091,1.3909929923029146e-05,0.0024800427640181448,0.004196693960240471,0.0033787927254123307,pos_tag_distr__. RB .,0.0012650185901015275,0.001865380422679974
5092,0.0003236374110946917,0.00017913459292825753,0.0032971779716114134,0.0007562115076415632,pos_tag_distr__. RB DT,0.00432983323153841,0.000636245569837689
5093,0.0002359503826523087,0.0002517618556678934,0.0040055506813167175,0.0015400167212555281,pos_tag_distr__. RB IN,0.0032213959629928627,0.000604542134392131
5094,0.00020769158543862206,0.0009305987978184423,0.007708666689380981,0.0027963858348869193,pos_tag_distr__. RB JJ,0.005157478677177183,0.0007546912255602429
5095,0.00017070708306366383,0.0015174795139283074,0.0023740184139883994,0.0011304210457311577,pos_tag_distr__. RB NN,0.0019444561051135782,0.00025502850333126
5096,0.0002292139727921529,0.0024279216594293635,0.005915211199638384,0.0023678382614319027,pos_tag_distr__. RB NNP,0.005954889679885521,0.004156185049295385
5097,6.507032562369242e-06,1.434310519011589e-05,0.00047330778954019414,5.1344657097391305e-05,pos_tag_distr__. RB PRP,0.0006416421531999945,0.00013749657465708345
